audio_file_path,subject,sex,treatment,issueTime,scentDays
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box03/mic/20251104_094000.WAV,93,M,EtOH,94038,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box03/mic/20251104_094500.WAV,93,M,EtOH,94038,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box03/mic/20251104_095000.WAV,93,M,EtOH,94038,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box03/mic/20251104_095500.WAV,93,M,EtOH,94038,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box03/mic/20251104_100000.WAV,93,M,EtOH,94038,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box03/mic/20251104_100500.WAV,93,M,EtOH,94038,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box03/mic/20251104_101000.WAV,93,M,EtOH,94038,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box03/mic/20251104_101500.WAV,93,M,EtOH,94038,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/box01/mic/20251104_093815.WAV,97,M,EtOH,94009,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/box01/mic/20251104_094000.WAV,97,M,EtOH,94009,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/box01/mic/20251104_094500.WAV,97,M,EtOH,94009,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/box01/mic/20251104_095000.WAV,97,M,EtOH,94009,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/box01/mic/20251104_095500.WAV,97,M,EtOH,94009,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/box01/mic/20251104_100000.WAV,97,M,EtOH,94009,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/box01/mic/20251104_100500.WAV,97,M,EtOH,94009,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/box01/mic/20251104_101000.WAV,97,M,EtOH,94009,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/box01/mic/20251104_101500.WAV,97,M,EtOH,94009,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box07/mic/20251104_093815.WAV,98,F,EtOH,94150,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box07/mic/20251104_094000.WAV,98,F,EtOH,94150,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box07/mic/20251104_094500.WAV,98,F,EtOH,94150,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box07/mic/20251104_095000.WAV,98,F,EtOH,94150,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box07/mic/20251104_095500.WAV,98,F,EtOH,94150,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box07/mic/20251104_100000.WAV,98,F,EtOH,94150,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box07/mic/20251104_100500.WAV,98,F,EtOH,94150,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box07/mic/20251104_101000.WAV,98,F,EtOH,94150,no
/datastar/behavior_rooms/DD/2025-11-04_09-17-24_Prat_Urgency_group1/pi-data_2025-11-04_09-17-24_Prat_Urgency_group1/Box07/mic/20251104_101500.WAV,98,F,EtOH,94150,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box06/mic/20251104_102938.WAV,59,M,Control,103224,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box06/mic/20251104_103000.WAV,59,M,Control,103224,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box06/mic/20251104_103500.WAV,59,M,Control,103224,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box06/mic/20251104_104000.WAV,59,M,Control,103224,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box06/mic/20251104_104500.WAV,59,M,Control,103224,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box06/mic/20251104_105000.WAV,59,M,Control,103224,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box06/mic/20251104_105500.WAV,59,M,Control,103224,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box06/mic/20251104_110000.WAV,59,M,Control,103224,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box09/mic/20251104_102938.WAV,61,M,Control,103318,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box09/mic/20251104_103000.WAV,61,M,Control,103318,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box09/mic/20251104_103500.WAV,61,M,Control,103318,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box09/mic/20251104_104000.WAV,61,M,Control,103318,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box09/mic/20251104_104500.WAV,61,M,Control,103318,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box09/mic/20251104_105000.WAV,61,M,Control,103318,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box09/mic/20251104_105500.WAV,61,M,Control,103318,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box09/mic/20251104_110000.WAV,61,M,Control,103318,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box08/mic/20251104_102938.WAV,65,M,Control,103301,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box08/mic/20251104_103000.WAV,65,M,Control,103301,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box08/mic/20251104_103500.WAV,65,M,Control,103301,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box08/mic/20251104_104000.WAV,65,M,Control,103301,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box08/mic/20251104_104500.WAV,65,M,Control,103301,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box08/mic/20251104_105000.WAV,65,M,Control,103301,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box08/mic/20251104_105500.WAV,65,M,Control,103301,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box08/mic/20251104_110000.WAV,65,M,Control,103301,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box01/mic/20251104_102938.WAV,72,F,Control,103100,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box01/mic/20251104_103000.WAV,72,F,Control,103100,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box01/mic/20251104_103500.WAV,72,F,Control,103100,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box01/mic/20251104_104000.WAV,72,F,Control,103100,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box01/mic/20251104_104500.WAV,72,F,Control,103100,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box01/mic/20251104_105000.WAV,72,F,Control,103100,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box01/mic/20251104_105500.WAV,72,F,Control,103100,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box01/mic/20251104_110000.WAV,72,F,Control,103100,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box02/mic/20251104_102939.WAV,76,F,Control,103115,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box02/mic/20251104_103000.WAV,76,F,Control,103115,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box02/mic/20251104_103500.WAV,76,F,Control,103115,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box02/mic/20251104_104000.WAV,76,F,Control,103115,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box02/mic/20251104_104500.WAV,76,F,Control,103115,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box02/mic/20251104_105000.WAV,76,F,Control,103115,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box02/mic/20251104_105500.WAV,76,F,Control,103115,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box02/mic/20251104_110000.WAV,76,F,Control,103115,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box03/mic/20251104_102939.WAV,80,F,EtOH,103131,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box03/mic/20251104_103000.WAV,80,F,EtOH,103131,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box03/mic/20251104_103500.WAV,80,F,EtOH,103131,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box03/mic/20251104_104000.WAV,80,F,EtOH,103131,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box03/mic/20251104_104500.WAV,80,F,EtOH,103131,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box03/mic/20251104_105000.WAV,80,F,EtOH,103131,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box03/mic/20251104_105500.WAV,80,F,EtOH,103131,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box03/mic/20251104_110000.WAV,80,F,EtOH,103131,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box04/mic/20251104_102939.WAV,82,F,EtOH,103148,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box04/mic/20251104_103000.WAV,82,F,EtOH,103148,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box04/mic/20251104_103500.WAV,82,F,EtOH,103148,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box04/mic/20251104_104000.WAV,82,F,EtOH,103148,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box04/mic/20251104_104500.WAV,82,F,EtOH,103148,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box04/mic/20251104_105000.WAV,82,F,EtOH,103148,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box04/mic/20251104_105500.WAV,82,F,EtOH,103148,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box04/mic/20251104_110000.WAV,82,F,EtOH,103148,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box07/mic/20251104_102937.WAV,85,M,EtOH,103245,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box07/mic/20251104_103000.WAV,85,M,EtOH,103245,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box07/mic/20251104_103500.WAV,85,M,EtOH,103245,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box07/mic/20251104_104000.WAV,85,M,EtOH,103245,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box07/mic/20251104_104500.WAV,85,M,EtOH,103245,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box07/mic/20251104_105000.WAV,85,M,EtOH,103245,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box07/mic/20251104_105500.WAV,85,M,EtOH,103245,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box07/mic/20251104_110000.WAV,85,M,EtOH,103245,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box10/mic/20251104_102938.WAV,89,M,EtOH,103335,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box10/mic/20251104_103000.WAV,89,M,EtOH,103335,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box10/mic/20251104_103500.WAV,89,M,EtOH,103335,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box10/mic/20251104_104000.WAV,89,M,EtOH,103335,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box10/mic/20251104_104500.WAV,89,M,EtOH,103335,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box10/mic/20251104_105000.WAV,89,M,EtOH,103335,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box10/mic/20251104_105500.WAV,89,M,EtOH,103335,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/Box10/mic/20251104_110000.WAV,89,M,EtOH,103335,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box05/mic/20251104_102937.WAV,90,F,EtOH,103207,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box05/mic/20251104_103000.WAV,90,F,EtOH,103207,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box05/mic/20251104_103500.WAV,90,F,EtOH,103207,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box05/mic/20251104_104000.WAV,90,F,EtOH,103207,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box05/mic/20251104_104500.WAV,90,F,EtOH,103207,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box05/mic/20251104_105000.WAV,90,F,EtOH,103207,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box05/mic/20251104_105500.WAV,90,F,EtOH,103207,no
/datastar/behavior_rooms/DD/2025-11-04_10-24-52_Prat_Urgency_group2/pi-data_2025-11-04_10-24-52_Prat_Urgency_group2/box05/mic/20251104_110000.WAV,90,F,EtOH,103207,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box10/mic/20251104_111915.WAV,60,F,Control,112349,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box10/mic/20251104_112000.WAV,60,F,Control,112349,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box10/mic/20251104_112500.WAV,60,F,Control,112349,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box10/mic/20251104_113000.WAV,60,F,Control,112349,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box10/mic/20251104_113500.WAV,60,F,Control,112349,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box10/mic/20251104_114000.WAV,60,F,Control,112349,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box10/mic/20251104_114500.WAV,60,F,Control,112349,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box10/mic/20251104_115000.WAV,60,F,Control,112349,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box10/mic/20251104_115500.WAV,60,F,Control,112349,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box10/mic/20251104_120000.WAV,60,F,Control,112349,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box09/mic/20251104_111914.WAV,62,F,Control,112331,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box09/mic/20251104_112000.WAV,62,F,Control,112331,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box09/mic/20251104_112500.WAV,62,F,Control,112331,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box09/mic/20251104_113000.WAV,62,F,Control,112331,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box09/mic/20251104_113500.WAV,62,F,Control,112331,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box09/mic/20251104_114000.WAV,62,F,Control,112331,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box09/mic/20251104_114500.WAV,62,F,Control,112331,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box09/mic/20251104_115000.WAV,62,F,Control,112331,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box09/mic/20251104_115500.WAV,62,F,Control,112331,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box09/mic/20251104_120000.WAV,62,F,Control,112331,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box04/mic/20251104_111913.WAV,67,M,Control,112204,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box04/mic/20251104_112000.WAV,67,M,Control,112204,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box04/mic/20251104_112500.WAV,67,M,Control,112204,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box04/mic/20251104_113000.WAV,67,M,Control,112204,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box04/mic/20251104_113500.WAV,67,M,Control,112204,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box04/mic/20251104_114000.WAV,67,M,Control,112204,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box04/mic/20251104_114500.WAV,67,M,Control,112204,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box04/mic/20251104_115000.WAV,67,M,Control,112204,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box04/mic/20251104_115500.WAV,67,M,Control,112204,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box04/mic/20251104_120000.WAV,67,M,Control,112204,no
/datastar/behavior_rooms/DD/2025-11-04_11-10-12_Prat_Urgency_group3/pi-data_2025-11-04_11-10-12_Prat_Urgency_group3/Box03/mic/20251104_111914.WAV,69,M,Control,112150,no
