data_path,subject,issueTime,sex,treatment,strain
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/box05/mic/20241029_134000.WAV,043,132058,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/box05/mic/20241029_134500.WAV,043,132058,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box15/mic/20241029_131716.WAV,045,132346,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box15/mic/20241029_132000.WAV,045,132346,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box15/mic/20241029_132500.WAV,045,132346,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box15/mic/20241029_133000.WAV,045,132346,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box15/mic/20241029_133500.WAV,045,132346,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box15/mic/20241029_134000.WAV,045,132346,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box15/mic/20241029_134500.WAV,045,132346,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box06/mic/20241029_131716.WAV,055,132122,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box06/mic/20241029_132000.WAV,055,132122,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box06/mic/20241029_132500.WAV,055,132122,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box06/mic/20241029_133000.WAV,055,132122,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box06/mic/20241029_133500.WAV,055,132122,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box06/mic/20241029_134000.WAV,055,132122,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box06/mic/20241029_134500.WAV,055,132122,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box16/mic/20241029_131716.WAV,057,132403,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box16/mic/20241029_132000.WAV,057,132403,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box16/mic/20241029_132500.WAV,057,132403,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box16/mic/20241029_133000.WAV,057,132403,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box16/mic/20241029_133500.WAV,057,132403,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box16/mic/20241029_134000.WAV,057,132403,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/Box16/mic/20241029_134500.WAV,057,132403,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/box01/mic/20241029_131715.WAV,008,131937,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/box01/mic/20241029_132000.WAV,008,131937,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/box01/mic/20241029_132500.WAV,008,131937,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/box01/mic/20241029_133000.WAV,008,131937,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/box01/mic/20241029_133500.WAV,008,131937,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/box01/mic/20241029_134000.WAV,008,131937,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_13-17-17_Wistar_Urgency_group3/pi-data_2024-10-29_13-17-17_Wistar_Urgency_group3/box01/mic/20241029_134500.WAV,008,131937,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box10/mic/20241029_142432.WAV,012,142901,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box10/mic/20241029_142500.WAV,012,142901,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box10/mic/20241029_143000.WAV,012,142901,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box10/mic/20241029_143500.WAV,012,142901,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box10/mic/20241029_144000.WAV,012,142901,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box10/mic/20241029_144500.WAV,012,142901,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box10/mic/20241029_145000.WAV,012,142901,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box11/mic/20241029_142432.WAV,018,142920,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box11/mic/20241029_142500.WAV,018,142920,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box11/mic/20241029_143000.WAV,018,142920,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box11/mic/20241029_143500.WAV,018,142920,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box11/mic/20241029_144000.WAV,018,142920,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box11/mic/20241029_144500.WAV,018,142920,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box11/mic/20241029_145000.WAV,018,142920,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box03/mic/20241029_142433.WAV,024,142653,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box03/mic/20241029_142500.WAV,024,142653,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box03/mic/20241029_143000.WAV,024,142653,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box03/mic/20241029_143500.WAV,024,142653,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box03/mic/20241029_144000.WAV,024,142653,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box03/mic/20241029_144500.WAV,024,142653,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box03/mic/20241029_145000.WAV,024,142653,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box12/mic/20241029_142434.WAV,028,142941,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box12/mic/20241029_142500.WAV,028,142941,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box12/mic/20241029_143000.WAV,028,142941,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box12/mic/20241029_143500.WAV,028,142941,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box12/mic/20241029_144000.WAV,028,142941,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box12/mic/20241029_144500.WAV,028,142941,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box12/mic/20241029_145000.WAV,028,142941,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box04/mic/20241029_142433.WAV,029,142716,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box04/mic/20241029_142500.WAV,029,142716,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box04/mic/20241029_143000.WAV,029,142716,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box04/mic/20241029_143500.WAV,029,142716,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box04/mic/20241029_144000.WAV,029,142716,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box04/mic/20241029_144500.WAV,029,142716,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box04/mic/20241029_145000.WAV,029,142716,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box05/mic/20241029_142432.WAV,034,142734,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box05/mic/20241029_142500.WAV,034,142734,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box05/mic/20241029_143000.WAV,034,142734,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box05/mic/20241029_143500.WAV,034,142734,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box05/mic/20241029_144000.WAV,034,142734,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box05/mic/20241029_144500.WAV,034,142734,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box05/mic/20241029_145000.WAV,034,142734,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box13/mic/20241029_142431.WAV,035,142952,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box13/mic/20241029_142500.WAV,035,142952,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box13/mic/20241029_143000.WAV,035,142952,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box13/mic/20241029_143500.WAV,035,142952,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box13/mic/20241029_144000.WAV,035,142952,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box13/mic/20241029_144500.WAV,035,142952,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box13/mic/20241029_145000.WAV,035,142952,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box06/mic/20241029_142432.WAV,049,142751,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box06/mic/20241029_142500.WAV,049,142751,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box06/mic/20241029_143000.WAV,049,142751,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box06/mic/20241029_143500.WAV,049,142751,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box06/mic/20241029_144000.WAV,049,142751,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box06/mic/20241029_144500.WAV,049,142751,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box06/mic/20241029_145000.WAV,049,142751,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box01/mic/20241029_142432.WAV,005,142613,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box01/mic/20241029_142500.WAV,005,142613,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box01/mic/20241029_143000.WAV,005,142613,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box01/mic/20241029_143500.WAV,005,142613,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box01/mic/20241029_144000.WAV,005,142613,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box01/mic/20241029_144500.WAV,005,142613,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/box01/mic/20241029_145000.WAV,005,142613,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box14/mic/20241029_142431.WAV,050,143006,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box14/mic/20241029_142500.WAV,050,143006,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box14/mic/20241029_143000.WAV,050,143006,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box14/mic/20241029_143500.WAV,050,143006,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box14/mic/20241029_144000.WAV,050,143006,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box14/mic/20241029_144500.WAV,050,143006,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box14/mic/20241029_145000.WAV,050,143006,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box15/mic/20241029_142432.WAV,051,143021,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box15/mic/20241029_142500.WAV,051,143021,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box15/mic/20241029_143000.WAV,051,143021,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box15/mic/20241029_143500.WAV,051,143021,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box15/mic/20241029_144000.WAV,051,143021,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box15/mic/20241029_144500.WAV,051,143021,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box15/mic/20241029_145000.WAV,051,143021,F,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box08/mic/20241029_142433.WAV,054,142819,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box08/mic/20241029_142500.WAV,054,142819,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box08/mic/20241029_143000.WAV,054,142819,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box08/mic/20241029_143500.WAV,054,142819,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box08/mic/20241029_144000.WAV,054,142819,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box08/mic/20241029_144500.WAV,054,142819,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box08/mic/20241029_145000.WAV,054,142819,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box16/mic/20241029_142434.WAV,058,143038,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box16/mic/20241029_142500.WAV,058,143038,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box16/mic/20241029_143000.WAV,058,143038,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box16/mic/20241029_143500.WAV,058,143038,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box16/mic/20241029_144000.WAV,058,143038,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box16/mic/20241029_144500.WAV,058,143038,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box16/mic/20241029_145000.WAV,058,143038,M,EtOH,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box09/mic/20241029_142433.WAV,006,142839,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box09/mic/20241029_142500.WAV,006,142839,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box09/mic/20241029_143000.WAV,006,142839,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box09/mic/20241029_143500.WAV,006,142839,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box09/mic/20241029_144000.WAV,006,142839,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box09/mic/20241029_144500.WAV,006,142839,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box09/mic/20241029_145000.WAV,006,142839,F,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box02/mic/20241029_142432.WAV,009,142632,M,Control,Wistar
/datastar/behavior_rooms/DD/2024-10-29_14-24-34_Wistar_Urgency_group4/pi-data_2024-10-29_14-24-34_Wistar_Urgency_group4/Box02/mic/20241029_142500.WAV,009,142632,M,Control,Wistar
